name;adddate;application;conscurvature;convex;density;dualbound;formats;gap;initinfeasibility;laghessianavgblocksize;laghessianmaxblocksize;laghessianminblocksize;maxcoef;mincoef;nbinvars;ncons;ncontvars;ngennlcons;ngennlfunc;nintvars;njacobiannlnz;njacobiannz;nlaghessianblocks;nlaghessiandiagnz;nlaghessiannz;nldensity;nlincons;nlinfunc;nlnz;nloperands;nnlbinvars;nnlfunc;nnlintvars;nnlsemi;nnlvars;nobjnlnz;nobjnz;npolynomcons;npolynomfunc;nquadcons;nquadfunc;nsemi;nsignomcons;nsignomfunc;nsos1;nsos2;nvars;nz;objcurvature;objsense;objtype;opabs;opcentropy;opcos;opcvpower;opdiv;operrorf;opexp;opgamma;oplog;oplog10;opmin;opmod;opmul;oppower;oprpower;opsignpower;opsin;opsqr;opsqrt;optanh;opvcpower;primalbound;probtype;references;source;sourceids
lukvle10;2017-02-06;;indefinite;False;0.003997997997997998;0.0508058324;{'gms', 'ams', 'osil', 'nl', 'py', 'mod'};6932.0234101232845;1.341149414e-13;2.0;2;2;3.0;1.0;0;998;1000;0;1;0;998;2994;500;1000;2000;0.002;0;0;1998;{'rpower', 'sqr'};0;999;0;0;1000;1000;1000;0;0;998;998;0;0;0;0;0;1000;3994;nonconcave;min;nonlinear;;;;;;;;;;;;;;;True;;;True;;;;352.2380254;NLP;['LuksanVlcek1999'];"CUTEr model <a href=""ftp://ftp.numerical.rl.ac.uk/pub/cutest/sif/LUKVLE10.SIF"">LUKVLE10</a>";['other']
m3;2004-10-26;Layout;convex;True;0.13636363636363635;37.8;{'gms', 'ams', 'osil', 'nl', 'py', 'mod'};0.0;3.749868871;1.0;1;1;19.0;0.5;6;43;20;0;0;0;6;152;6;6;6;0.16666666666666666;37;38;6;set();0;6;0;0;6;0;4;0;0;0;0;0;6;6;0;0;26;156;linear;min;linear;;;;;;;;;;;;;;;;;;;;;;37.8;MBNLP;['g00462'];;['Westerlund']
m6;2004-10-26;Layout;convex;True;0.0466588166028849;82.25687691;{'gms', 'ams', 'osil', 'nl', 'py', 'mod'};0.0;5.0;1.0;1;1;25.0;0.5;30;157;56;0;0;0;12;626;12;12;12;0.08333333333333333;145;146;12;set();0;12;0;0;12;0;8;0;0;0;0;0;12;12;0;0;86;634;linear;min;linear;;;;;;;;;;;;;;;;;;;;;;82.25687691;MBNLP;['g00462'];;['Westerlund']
m7;2004-10-26;Layout;convex;True;0.035832505792783846;106.7568769;{'gms', 'ams', 'osil', 'nl', 'py', 'mod'};0.0;5.0;1.0;1;1;25.0;0.5;42;211;72;0;0;0;14;856;14;14;14;0.07142857142857142;197;198;14;set();0;14;0;0;14;0;10;0;0;0;0;0;14;14;0;0;114;866;linear;min;linear;;;;;;;;;;;;;;;;;;;;;;106.7568769;MBNLP;['g00462'];;['Westerlund']
m7_ar25_1;2005-12-19;Layout;convex;True;0.034788359788359785;143.585;{'gms', 'ams', 'osil', 'nl', 'py', 'mod'};0.0;5.0;1.0;1;1;25.0;0.126491;0;269;70;0;0;42;14;1042;14;14;14;0.07142857142857142;255;256;14;set();0;14;0;0;14;0;10;0;0;0;0;0;14;14;0;0;112;1052;linear;min;linear;;;;;;;;;;;;;;;;;;;;;;143.585;MINLP;['g00508'];;['Westerlund']
m7_ar2_1;2005-12-19;Layout;convex;True;0.034788359788359785;190.235;{'gms', 'ams', 'osil', 'nl', 'py', 'mod'};0.0;5.0;1.0;1;1;25.0;0.141421;0;269;70;0;0;42;14;1042;14;14;14;0.07142857142857142;255;256;14;set();0;14;0;0;14;0;10;0;0;0;0;0;14;14;0;0;112;1052;linear;min;linear;;;;;;;;;;;;;;;;;;;;;;190.235;MINLP;['g00508'];;['Westerlund']
m7_ar3_1;2005-12-19;Layout;convex;True;0.034788359788359785;143.585;{'gms', 'ams', 'osil', 'nl', 'py', 'mod'};0.0;5.0;1.0;1;1;25.0;0.115469;0;269;70;0;0;42;14;1042;14;14;14;0.07142857142857142;255;256;14;set();0;14;0;0;14;0;10;0;0;0;0;0;14;14;0;0;112;1052;linear;min;linear;;;;;;;;;;;;;;;;;;;;;;143.585;MINLP;['g00508'];;['Westerlund']
m7_ar4_1;2005-12-19;Layout;convex;True;0.034788359788359785;106.7568769;{'gms', 'ams', 'osil', 'nl', 'py', 'mod'};0.0;5.0;1.0;1;1;25.0;0.1;0;269;70;0;0;42;14;1042;14;14;14;0.07142857142857142;255;256;14;set();0;14;0;0;14;0;10;0;0;0;0;0;14;14;0;0;112;1052;linear;min;linear;;;;;;;;;;;;;;;;;;;;;;106.7568769;MINLP;['g00508'];;['Westerlund']
m7_ar5_1;2005-12-19;Layout;convex;True;0.034788359788359785;106.4600058;{'gms', 'ams', 'osil', 'nl', 'py', 'mod'};0.0;6.180179777;1.0;1;1;25.0;0.089443;0;269;70;0;0;42;14;1042;14;14;14;0.07142857142857142;255;256;14;set();0;14;0;0;14;0;10;0;0;0;0;0;14;14;0;0;112;1052;linear;min;linear;;;;;;;;;;;;;;;;;;;;;;106.4600058;MINLP;['g00508'];;['Westerlund']
mathopt1;2001-07-31;Test Problem;indefinite;False;1.0;0.0;{'pip', 'gms', 'ams', 'osil', 'nl', 'py', 'mod'};0.0;120.0;2.0;2;2;10.0;1.0;0;2;2;0;0;0;2;4;1;2;4;1.0;1;1;4;set();0;2;0;0;2;2;2;0;1;1;1;0;0;0;0;0;2;6;nonconcave;min;polynomial;;;;;;;;;;;;;;;;;;;;;;3.289428863e-18;NLP;['g00448', 'g00449', 'g00450'];GAMSMODELLIB;['GAMS Model Library']
mathopt2;2001-07-31;Test Problem;indefinite;False;1.0;0.0;{'pip', 'gms', 'ams', 'osil', 'nl', 'py', 'mod'};0.0;210.0;2.0;2;2;10.0;1.0;0;4;2;0;0;0;2;8;1;2;4;1.0;3;3;4;set();0;2;0;0;2;2;2;0;1;1;1;0;0;0;0;0;2;10;nonconcave;min;polynomial;;;;;;;;;;;;;;;;;;;;;;5.314966867e-35;NLP;['g00448', 'g00449', 'g00450'];GAMSMODELLIB;['GAMS Model Library']
mathopt3;2001-07-31;Test Problem;indefinite;False;0.875;0.0;{'gms', 'ams', 'osil', 'nl', 'py', 'mod'};0.0;1089.011968;6.0;6;6;10.0;1.0;0;7;6;3;4;0;18;36;1;6;36;0.8;3;3;24;{'sin', 'cos', 'mul', 'sqr'};0;5;0;0;6;6;6;0;0;1;1;0;0;0;0;0;6;42;nonconcave;min;nonlinear;;;True;;;;;;;;;;True;;;;True;True;;;;4.999598787e-12;NLP;['g00448', 'g00449', 'g00450'];GAMSMODELLIB;['GAMS Model Library']
mathopt4;2001-07-31;Test Problem;indefinite;False;1.0;0.0;{'gms', 'ams', 'osil', 'nl', 'py', 'mod'};0.0;0.0;2.0;2;2;100.0;1.0;0;2;2;1;1;0;2;4;1;2;4;1.0;1;1;4;{'sin'};0;2;0;0;2;2;2;0;1;0;0;0;0;0;0;0;2;6;nonconcave;min;polynomial;;;;;;;;;;;;;;;;;True;;;;;0.0;NLP;['g00448', 'g00449', 'g00450'];GAMSMODELLIB;['GAMS Model Library']
mathopt5_1;2014-08-18;Test Problem;linear;;1.0;-0.9996125542;{'gms', 'ams', 'osil', 'nl', 'py', 'mod'};7.325843731826683e-07;0.0;1.0;1;1;3.0;3.0;0;0;1;0;1;0;0;0;1;1;1;1.0;0;0;1;{'sin', 'exp', 'power'};0;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;1;1;nonconcave;min;nonlinear;;;;;;;True;;;;;;;True;;;True;;;;;-0.9996118219;NLP;['g00448', 'g00449', 'g00450'];GAMSMODELLIB(mathopt5), function f1;['GAMS Model Library']
mathopt5_2;2014-08-18;Test Problem;linear;;1.0;-1.000000001;{'gms', 'ams', 'osil', 'nl', 'py', 'mod'};1.000000082740371e-09;0.0;1.0;1;1;18.0;18.0;0;0;1;0;1;0;0;0;1;1;1;1.0;0;0;1;{'cos', 'sqr'};0;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;1;1;nonconcave;min;nonlinear;;;True;;;;;;;;;;;;;;;True;;;;-1.0;NLP;['g00448', 'g00449', 'g00450'];GAMSMODELLIB(mathopt5), function f2;['GAMS Model Library']
mathopt5_3;2014-08-18;Test Problem;linear;False;1.0;-1.616425478;{'gms', 'ams', 'osil', 'nl', 'py', 'mod'};3.402570638826847e-07;0.0;1.0;1;1;;;0;0;1;0;1;0;0;0;1;1;1;1.0;0;0;1;{'sin', 'cos', 'mul', 'sqr'};0;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;1;1;nonconvex;min;nonlinear;;;True;;;;;;;;;;True;;;;True;True;;;;-1.616424928;NLP;['g00448', 'g00449', 'g00450'];GAMSMODELLIB(mathopt5), function f3;['GAMS Model Library']
mathopt5_4;2014-08-18;Test Problem;linear;;1.0;0.0;{'pip', 'gms', 'ams', 'osil', 'nl', 'py', 'mod'};0.0;0.0;1.0;1;1;18.0;2.0;0;0;1;0;0;0;0;0;1;1;1;1.0;0;0;1;set();0;1;0;0;1;1;1;0;1;0;0;0;0;0;0;0;1;1;nonconcave;min;polynomial;;;;;;;;;;;;;;;;;;;;;;3.155443621e-30;NLP;['g00448', 'g00449', 'g00450'];GAMSMODELLIB(mathopt5), function f4;['GAMS Model Library']
mathopt5_5;2014-08-18;Test Problem;linear;;1.0;-14.8379504;{'gms', 'ams', 'osil', 'nl', 'py', 'mod'};2.4936059204121138e-08;0.0;1.0;1;1;6.0;1.0;0;0;1;0;1;0;0;0;1;1;1;1.0;0;0;1;{'sin'};0;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;1;1;nonconcave;min;nonlinear;;;;;;;;;;;;;;;;;True;;;;;-14.83795003;NLP;['g00448', 'g00449', 'g00450'];GAMSMODELLIB(mathopt5), function f5;['GAMS Model Library']
mathopt5_6;2014-08-18;Test Problem;linear;;1.0;-0.9432915134;{'gms', 'ams', 'osil', 'nl', 'py', 'mod'};1.0601176734001408e-08;0.0;1.0;1;1;0.1;0.1;0;0;1;0;1;0;0;0;1;1;1;1.0;0;0;1;{'sqrt', 'mul', 'sqr', 'abs', 'sin'};0;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;1;1;nonconcave;min;nonlinear;True;;;;;;;;;;;;True;;;;True;True;True;;;-0.9432915034;NLP;['g00448', 'g00449', 'g00450'];GAMSMODELLIB(mathopt5), function f6;['GAMS Model Library']
mathopt5_7;2014-08-18;Test Problem;linear;False;1.0;-4.436728343;{'pip', 'gms', 'ams', 'osil', 'nl', 'py', 'mod'};1.1269566294779654e-09;0.0;1.0;1;1;5.0;8.9248e-05;0;0;1;0;0;0;0;0;1;1;1;1.0;0;0;1;set();0;1;0;0;1;1;1;0;1;0;0;0;0;0;0;0;1;1;nonconvex;min;polynomial;;;;;;;;;;;;;;;;;;;;;;-4.436728338;NLP;['g00448', 'g00449', 'g00450'];GAMSMODELLIB(mathopt5), function f7;['GAMS Model Library']
mathopt5_8;2014-08-18;Test Problem;linear;;1.0;-0.6860722808;{'pip', 'gms', 'ams', 'osil', 'nl', 'py', 'mod'};1.4575724922626017e-09;0.0;1.0;1;1;6.0;0.1666667;0;0;1;0;0;0;0;0;1;1;1;1.0;0;0;1;set();0;1;0;0;1;1;1;0;1;0;0;0;0;0;0;0;1;1;nonconcave;min;polynomial;;;;;;;;;;;;;;;;;;;;;;-0.6860722798;NLP;['g00448', 'g00449', 'g00450'];GAMSMODELLIB(mathopt5), function f8;['GAMS Model Library']
mathopt6;2014-08-18;Test Problem;linear;;1.0;-3.306869409;{'gms', 'ams', 'osil', 'nl', 'py', 'mod'};4.811199259569058e-07;0.0;2.0;2;2;80.0;0.25;0;0;2;0;1;0;0;0;1;2;4;1.0;0;0;2;{'sin', 'exp', 'sqr'};0;1;0;0;2;2;2;0;0;0;0;0;0;0;0;0;2;2;nonconcave;min;nonlinear;;;;;;;True;;;;;;;;;;True;True;;;;-3.306867818;NLP;['g00448', 'g00449', 'g00450', 'g00451'];GAMSMODELLIB;['GAMS Model Library']
maxcsp-ehi-85-297-12;2018-08-18;Constraint Satisfaction;linear;False;0.006711409395973154;1.0;{'lp', 'pip', 'gms', 'ams', 'osil', 'nl', 'py', 'mod'};8.0;1.0;2071.0;2071;2071;1.0;1.0;2071;297;0;0;0;0;0;2071;1;0;202666;1.0;297;297;2071;set();2071;1;0;0;2071;2071;2071;0;0;0;1;0;0;0;0;0;2071;4142;indefinite;min;quadratic;;;;;;;;;;;;;;;;;;;;;;9.0;BQP;['HurleyOSullivanAlloucheKatsirelosSchiexZytnickiDeGivry2016'];"QPLIB(6764), contributed by Thomas Schiex, <a href=""https://www.cril.univ-artois.fr/CPAI08/"">https://www.cril.univ-artois.fr/CPAI08/</a>";['other']
maxcsp-ehi-85-297-36;2018-08-18;Constraint Satisfaction;linear;False;0.006711409395973154;1.0;{'lp', 'pip', 'gms', 'ams', 'osil', 'nl', 'py', 'mod'};8.0;1.0;2046.0;2046;2046;1.0;1.0;2046;297;0;0;0;0;0;2046;1;0;198572;1.0;297;297;2046;set();2046;1;0;0;2046;2046;2046;0;0;0;1;0;0;0;0;0;2046;4092;indefinite;min;quadratic;;;;;;;;;;;;;;;;;;;;;;9.0;BQP;['HurleyOSullivanAlloucheKatsirelosSchiexZytnickiDeGivry2016'];"QPLIB(6757), contributed by Thomas Schiex, <a href=""https://www.cril.univ-artois.fr/CPAI08/"">https://www.cril.univ-artois.fr/CPAI08/</a>";['other']
maxcsp-ehi-85-297-71;2018-08-18;Constraint Satisfaction;linear;False;0.006711409395973154;1.0;{'lp', 'pip', 'gms', 'ams', 'osil', 'nl', 'py', 'mod'};8.0;1.0;2075.0;2075;2075;1.0;1.0;2075;297;0;0;0;0;0;2075;1;0;203846;1.0;297;297;2075;set();2075;1;0;0;2075;2075;2075;0;0;0;1;0;0;0;0;0;2075;4150;indefinite;min;quadratic;;;;;;;;;;;;;;;;;;;;;;9.0;BQP;['HurleyOSullivanAlloucheKatsirelosSchiexZytnickiDeGivry2016'];"QPLIB(6799), contributed by Thomas Schiex, <a href=""https://www.cril.univ-artois.fr/CPAI08/"">https://www.cril.univ-artois.fr/CPAI08/</a>";['other']
maxcsp-ehi-90-315-70;2018-08-18;Constraint Satisfaction;linear;False;0.006329113924050633;0.0;{'lp', 'pip', 'gms', 'ams', 'osil', 'nl', 'py', 'mod'};inf;1.0;2203.0;2203;2203;1.0;1.0;2203;315;0;0;0;0;0;2203;1;0;217324;1.0;315;315;2203;set();2203;1;0;0;2203;2203;2203;0;0;0;1;0;0;0;0;0;2203;4406;indefinite;min;quadratic;;;;;;;;;;;;;;;;;;;;;;9.0;BQP;['HurleyOSullivanAlloucheKatsirelosSchiexZytnickiDeGivry2016'];"QPLIB(6941), contributed by Thomas Schiex, <a href=""https://www.cril.univ-artois.fr/CPAI08/"">https://www.cril.univ-artois.fr/CPAI08/</a>";['other']
maxcsp-geo50-20-d4-75-36;2018-08-18;Constraint Satisfaction;linear;False;0.0392156862745098;0.0;{'lp', 'pip', 'gms', 'ams', 'osil', 'nl', 'py', 'mod'};0.0;1.0;1000.0;1000;1000;1.0;1.0;1000;50;0;0;0;0;0;1000;1;0;67674;1.0;50;50;1000;set();1000;1;0;0;1000;1000;1000;0;0;0;1;0;0;0;0;0;1000;2000;indefinite;min;quadratic;;;;;;;;;;;;;;;;;;;;;;-0.0;BQP;['HurleyOSullivanAlloucheKatsirelosSchiexZytnickiDeGivry2016'];"QPLIB(7127), contributed by Thomas Schiex, <a href=""https://www.cril.univ-artois.fr/CPAI08/"">https://www.cril.univ-artois.fr/CPAI08/</a>";['other']
maxcsp-langford-3-11;2018-08-18;Constraint Satisfaction;linear;False;0.058823529411764705;0.0;{'lp', 'pip', 'gms', 'ams', 'osil', 'nl', 'py', 'mod'};inf;1.0;627.0;627;627;1.0;1.0;627;33;0;0;0;0;0;627;1;0;28392;1.0;33;33;627;set();627;1;0;0;627;627;627;0;0;0;1;0;0;0;0;0;627;1254;indefinite;min;quadratic;;;;;;;;;;;;;;;;;;;;;;2.0;BQP;['HurleyOSullivanAlloucheKatsirelosSchiexZytnickiDeGivry2016'];"QPLIB(6647), contributed by Thomas Schiex, <a href=""https://www.cril.univ-artois.fr/CPAI08/"">https://www.cril.univ-artois.fr/CPAI08/</a>";['other']
maxmin;2001-07-31;Geometry;nonconvex;False;0.18330989217065166;-0.916595963;{'gms', 'ams', 'osil', 'nl', 'py', 'mod'};1.5037037927797103;0.0;26.0;26;26;1.0;1.0;0;78;27;78;78;0;312;390;1;26;676;0.15384615384615385;0;1;312;{'sqrt', 'sqr'};0;78;0;0;26;0;1;0;0;0;0;0;0;0;0;0;27;391;linear;min;linear;;;;;;;;;;;;;;;;;;True;True;;;-0.3660960077;NLP;['g00452', 'g00447'];GAMSMODELLIB;['GAMS Model Library']
maxmineig2;2017-02-06;;indefinite;False;0.06258928571428571;0.3955068972;{'lp', 'pip', 'gms', 'ams', 'osil', 'nl', 'py', 'mod'};0.0;99.0;11.0;19;3;5.21283;0.095654;0;111;200;0;0;0;588;1348;9;0;588;0.06599326599326599;21;22;588;set();0;90;0;0;99;0;54;0;0;90;90;0;0;0;0;0;200;1402;linear;min;linear;;;;;;;;;;;;;;;;;;;;;;0.3955068972;QCP;;"maxmineig2 from <a href=""http://orfe.princeton.edu/~rvdb/ampl/nlmodels/sdp/index.html"">Semidefinite Programming Models</a> by R. Vanderbei";['other']
mbtd;2003-07-02;;indefinite;False;0.12340710932260228;3.0;{'pip', 'gms', 'ams', 'osil', 'nl', 'py', 'mod'};0.5555533446666668;1.0;200.0;200;200;2.25;0.25;200;70;10;0;0;0;1400;1830;1;0;29900;0.35;50;51;1400;set();200;20;0;0;200;0;10;10;10;10;10;0;0;0;0;0;210;1840;linear;min;linear;;;;;;;;;;;;;;;;;;;;;;4.666660034;MBNLP;;GAMSCLIENT;['GAMS clients']
meanvar-orl400_05_e_7;2018-08-18;Portfolio Optimization;indefinite;False;0.0017964071856287425;99.48264321;{'lp', 'pip', 'gms', 'ams', 'osil', 'nl', 'py', 'mod'};1.6887367913505564e-08;1.0;1.498127;400;1;1834.821;0.002019;400;2003;1600;0;0;0;1200;6400;801;1200;160800;0.0033250207813798837;1603;1603;1600;set();0;401;0;0;1200;400;800;0;0;400;401;0;0;0;0;0;2000;7200;convex;min;quadratic;;;;;;;;;;;;;;;;;;;;;;99.48264489;MBQCQP;['FrangioniFuriniGentile2015'];QPLIB(4095), contributed by Antonio Frangioni;['other']
meanvar-orl400_05_e_8;2018-08-18;Portfolio Optimization;linear;True;0.0024937655860349127;99.48264501;{'lp', 'pip', 'gms', 'ams', 'osil', 'nl', 'py', 'mod'};3.28700549460813e-08;1.0;1.995012;400;1;1834.821;0.002019;400;1603;1200;0;0;0;0;4800;401;800;160400;1.0;1603;1603;800;set();0;1;0;0;800;800;1600;0;0;0;1;0;0;0;0;0;1600;6400;convex;min;quadratic;;;;;;;;;;;;;;;;;;;;;;99.48264828;MBQP;['FrangioniFuriniGentile2015'];QPLIB(4270), contributed by Antonio Frangioni;['other']
meanvarx;2001-05-01;Financial Optimization;linear;True;0.06984126984126984;14.36923211;{'lp', 'pip', 'gms', 'ams', 'osil', 'nl', 'py', 'mod'};0.0;1.0;7.0;7;7;70.89;0.02;14;44;21;0;0;0;0;103;1;7;49;1.0;44;44;7;set();0;1;0;0;7;7;7;0;0;0;1;0;0;0;0;0;35;110;convex;min;quadratic;;;;;;;;;;;;;;;;;;;;;;14.36923211;MBQP;['g00025'];GAMSMODELLIB;['GAMS Model Library']
methanol100;2001-07-31;Methanol to Hydrocarbons;indefinite;False;0.0018181838363678948;;{'gms', 'ams', 'osil', 'nl', 'py', 'mod'};inf;4.0;15.384615;605;1;2.0;2.676903e-06;0;2997;3005;900;900;0;5700;16185;52;797;6779;0.008178412874583795;2097;2097;5895;{'div', 'mul'};0;901;0;0;800;195;195;0;0;0;1;0;0;0;0;0;3005;16380;convex;min;quadratic;;;;;True;;;;;;;;True;;;;;;;;;0.009022291067;NLP;['g00041', 'g00297', 'g00298', 'g00299', 'g00304', 'g00320'];GAMSMODELLIB(methanol), COPS;['GAMS Model Library']
methanol200;2001-07-31;Methanol to Hydrocarbons;indefinite;False;0.0009045479772746897;0.0;{'gms', 'ams', 'osil', 'nl', 'py', 'mod'};inf;4.0;26.923077;1205;1;2.0;1.163464e-08;0;5997;6005;1800;1800;0;11400;32385;52;1397;12779;0.004598635678591259;4197;4197;11595;{'div', 'mul'};0;1801;0;0;1400;195;195;0;0;0;1;0;0;0;0;0;6005;32580;convex;min;quadratic;;;;;True;;;;;;;;True;;;;;;;;;0.009022289796;NLP;['g00041', 'g00297', 'g00298', 'g00299', 'g00304', 'g00320'];GAMSMODELLIB(methanol), COPS;['GAMS Model Library']
methanol400;2001-07-31;Methanol to Hydrocarbons;indefinite;False;0.0004511372470172212;0.0;{'gms', 'ams', 'osil', 'nl', 'py', 'mod'};inf;4.0;50.0;2405;1;2.0;3.524286e-09;0;11997;12005;3600;3600;0;22800;64785;52;2597;24779;0.002456048533527012;8397;8397;22995;{'div', 'mul'};0;3601;0;0;2600;195;195;0;0;0;1;0;0;0;0;0;12005;64980;convex;min;quadratic;;;;;True;;;;;;;;True;;;;;;;;;0.009022289855;NLP;['g00041', 'g00297', 'g00298', 'g00299', 'g00304', 'g00320'];GAMSMODELLIB(methanol), COPS;['GAMS Model Library']
methanol50;2001-07-31;Methanol to Hydrocarbons;indefinite;False;0.003667348269453402;;{'gms', 'ams', 'osil', 'nl', 'py', 'mod'};inf;4.0;9.959184;305;1;2.0;5.353806e-06;0;1497;1505;450;450;0;2850;8085;49;485;3731;0.013780851295845298;1047;1047;3033;{'div', 'mul'};0;451;0;0;488;183;183;0;0;0;1;0;0;0;0;0;1505;8268;convex;min;quadratic;;;;;True;;;;;;;;True;;;;;;;;;0.007930218792;NLP;['g00041', 'g00297', 'g00298', 'g00299', 'g00304', 'g00320'];GAMSMODELLIB(methanol), COPS;['GAMS Model Library']
mhw4d;2001-07-31;Test Problem;indefinite;False;0.65;0.02930980689;{'pip', 'gms', 'ams', 'osil', 'nl', 'py', 'mod'};3.493131168830392e-05;2.242640687;5.0;5;5;4.0;1.0;0;3;5;0;0;0;5;8;1;5;15;0.5;0;0;10;set();0;4;0;0;5;5;5;1;2;2;2;0;0;0;0;0;5;13;indefinite;min;polynomial;;;;;;;;;;;;;;;;;;;;;;0.02931083072;NLP;['g00128'];GAMSMODELLIB;['GAMS Model Library']
milinfract;2013-09-24;;linear;False;1.0;2.63389959;{'gms', 'ams', 'osil', 'nl', 'py', 'mod'};0.0;0.0;1000.0;1000;1000;19.99998;6.266e-05;500;501;500;0;1;0;0;501000;1;1000;1000000;1.0;501;501;1000;{'div'};500;1;0;0;1000;1000;1000;0;0;0;0;0;0;0;0;0;1000;502000;indefinite;max;nonlinear;;;;;True;;;;;;;;;;;;;;;;;2.63389959;MBNLP;['MINLP45'];MINLPORG(45,MINLP.gms);['minlp.org']
minlphi;2001-07-31;Heat Integrated Distillation Sequences;indefinite;False;0.040234375;0.0;{'gms', 'ams', 'osil', 'nl', 'py', 'mod'};inf;364.59666;4.0;6;2;421.0;0.000893;0;79;64;4;5;0;4;174;8;12;68;0.225;75;75;36;{'div', 'sqrt', 'mul'};0;5;0;0;32;32;32;0;0;0;0;0;0;0;0;0;64;206;indefinite;min;nonlinear;;;;;True;;;;;;;;True;;;;;;True;;;582.236142;NLP;['g00195', 'g00001'];GAMSMODELLIB;['GAMS Model Library']
minsurf100;2001-07-31;Minimal Surface;linear;;1.0;2.506949264;{'gms', 'ams', 'osil', 'nl', 'py', 'mod'};0.0;0.0;5304.0;5304;5304;101.0;1.0;0;0;5304;0;1;0;0;0;1;5304;36514;1.0;0;0;5304;{'sqrt', 'sqr'};0;1;0;0;5304;5304;5304;0;0;0;0;0;0;0;0;0;5304;5304;nonconcave;min;nonlinear;;;;;;;;;;;;;;;;;;True;True;;;2.506949264;NLP;['g00301', 'g00320'];GAMSMODELLIB(minsurf), COPS;['GAMS Model Library']
minsurf25;2001-07-31;Minimal Surface;linear;;1.0;2.519487674;{'gms', 'ams', 'osil', 'nl', 'py', 'mod'};7.938120682353979e-10;0.0;1404.0;1404;1404;51.0;1.0;0;0;1404;0;1;0;0;0;1;1404;9514;1.0;0;0;1404;{'sqrt', 'sqr'};0;1;0;0;1404;1404;1404;0;0;0;0;0;0;0;0;0;1404;1404;nonconcave;min;nonlinear;;;;;;;;;;;;;;;;;;True;True;;;2.519487676;NLP;['g00301', 'g00320'];GAMSMODELLIB(minsurf), COPS;['GAMS Model Library']
minsurf50;2001-07-31;Minimal Surface;linear;;1.0;2.51488916;{'gms', 'ams', 'osil', 'nl', 'py', 'mod'};0.0;0.0;2704.0;2704;2704;51.0;1.0;0;0;2704;0;1;0;0;0;1;2704;18514;1.0;0;0;2704;{'sqrt', 'sqr'};0;1;0;0;2704;2704;2704;0;0;0;0;0;0;0;0;0;2704;2704;nonconcave;min;nonlinear;;;;;;;;;;;;;;;;;;True;True;;;2.51488916;NLP;['g00301', 'g00320'];GAMSMODELLIB(minsurf), COPS;['GAMS Model Library']
minsurf75;2001-07-31;Minimal Surface;linear;;1.0;2.505686477;{'gms', 'ams', 'osil', 'nl', 'py', 'mod'};7.981845230195342e-10;0.0;4004.0;4004;4004;76.0;1.0;0;0;4004;0;1;0;0;0;1;4004;27514;1.0;0;0;4004;{'sqrt', 'sqr'};0;1;0;0;4004;4004;4004;0;0;0;0;0;0;0;0;0;4004;4004;nonconcave;min;nonlinear;;;;;;;;;;;;;;;;;;True;True;;;2.505686479;NLP;['g00301', 'g00320'];GAMSMODELLIB(minsurf), COPS;['GAMS Model Library']
multiplants_mtg1a;2013-09-24;Periodic Scheduling of Continuous Multiproduct Plants;indefinite;False;0.03943898345720451;391.6520411;{'pip', 'gms', 'ams', 'osil', 'nl', 'py', 'mod'};9.875224678363264e-05;25000.0;26.0;26;26;300000.0;0.0008333333;93;257;101;0;0;0;95;1973;1;4;78;0.1304945054945055;229;230;95;set();0;28;0;0;26;0;1;1;1;27;27;0;0;0;0;0;194;1974;linear;max;linear;;;;;;;;;;;;;;;;;;;;;;391.6133684;MBNLP;['MINLP34'];MINLPORG(34,MTG_EX1a.gms);['minlp.org']
multiplants_mtg1b;2013-09-24;Periodic Scheduling of Continuous Multiproduct Plants;indefinite;False;0.03955885878686166;1051.114151;{'pip', 'gms', 'ams', 'osil', 'nl', 'py', 'mod'};1.332969131591468;50000.0;26.0;26;26;720000.0;0.0008333333;93;257;101;0;0;0;95;1979;1;4;78;0.1304945054945055;229;230;95;set();0;28;0;0;26;0;1;1;1;27;27;0;0;0;0;0;194;1980;linear;max;linear;;;;;;;;;;;;;;;;;;;;;;450.5478177;MBNLP;['MINLP34'];MINLPORG(34,MTG_EX1b.gms);['minlp.org']
multiplants_mtg1c;2013-09-24;Periodic Scheduling of Continuous Multiproduct Plants;indefinite;False;0.03253826530612245;2349.972065;{'pip', 'gms', 'ams', 'osil', 'nl', 'py', 'mod'};2.43577639601116;50000.0;26.0;26;26;720000.0;0.0008333333;120;319;125;0;0;0;95;2550;1;4;78;0.1304945054945055;291;292;95;set();0;28;0;0;26;0;1;1;1;27;27;0;0;0;0;0;245;2551;linear;max;linear;;;;;;;;;;;;;;;;;;;;;;683.9711885;MBNLP;['MINLP34'];MINLPORG(34,MTG_EX1c.gms);['minlp.org']
